"","x1.mcar","x2.mcar","x3.mcar","y"
"488",0,-0.860793197862781,-9.59487407729158,-9.89945355481916
"489",1,NA,-9.5155863955743,-9.02677389960601
"490",0,0.105614237615217,-9.96237250855502,-10.8557554704936
"491",0,0.605892503524504,-9.19010998572858,-11.4051475936104
"492",1,NA,-12.0244714035976,-12.8635148222659
"493",NA,-1.53543194503656,-8.64081357553856,-6.03153651465364
"494",1,-0.309181374648098,-10.8818567803107,-10.6657884944905
"495",0,NA,-10.0195621758136,-11.2604620705808
"496",0,0.228589071115772,-10.7442235482453,-11.2963628755006
"497",1,NA,NA,-8.45408722252598
"498",NA,-0.309124560365284,-8.27640624037382,-9.79127419177441
"499",0,0.153024969944111,-10.3343464979331,-11.7219778345043
"500",1,-0.224314325885302,-9.90223867282694,-11.7188617394095
"501",1,0.778669916177128,-8.79251952130105,-9.99625020806571
"502",1,-0.283535950735475,-9.77725867114124,-9.66547569298312
"503",0,-0.21349727206558,NA,-10.7790652317725
"504",NA,1.17425035569028,-8.85883099458604,-10.624008762424
"505",0,NA,-10.5576916820235,-12.8596563797577
"506",0,-0.226529390795646,-10.3293008798286,-9.00558049558136
"507",0,-0.0369013096318164,-10.5913657148071,-10.7663937076129
"508",NA,2.42268794032739,-10.7003677825909,-14.532421411295
"509",NA,-0.923039276505179,NA,-10.2024053831806
"510",1,-0.168588989915832,NA,-10.2051408367284
"511",0,NA,-9.40087706767425,-11.3532122752303
"512",0,0.612615812768423,-9.78958864642942,-13.6858296287147
"513",0,-0.77548124940567,-8.37087564373486,-6.21764512982311
"514",0,-1.47803948856848,-9.76853593886408,-9.35149466969906
"515",0,1.62535949759744,-9.24850737317543,-11.1185086229772
"516",1,-0.435125039140763,-10.0213725173319,-10.3052323364381
"517",NA,0.193695681157965,-10.0871832817914,-11.4432960733658
"518",1,NA,-10.3699901277132,-11.8532449593712
"519",0,-1.39909248029648,-8.89912949249213,-9.54251535031284
"520",NA,NA,-11.3695805137046,-11.4325223614107
"521",1,1.22031280675157,-10.1746699114684,-10.3555815118576
"522",1,-3.00553218214498,-10.6449132096186,-7.73405362396325
"523",NA,-1.04778726405763,-10.5395959073238,-11.4912207360875
"524",0,1.29015604808441,-9.25866640521268,-12.1349072256412
"525",0,-2.76023061836431,NA,-7.64177364465836
"526",NA,0.135627683818003,-10.7424616374801,-12.9213009516564
"527",1,-0.0174708691544027,-10.5209394295268,-8.10377280887943
"528",0,NA,-10.9128340117862,-14.4277676019814
"529",0,-0.246110642962411,-11.3872057007005,-11.2847958108528
"530",NA,NA,-10.5192905047164,-5.34311936925782
"531",NA,NA,-10.9202022461999,-11.5185046159031
"532",1,0.309144576916405,NA,-9.50487053092053
"533",1,-0.0450268049154112,-10.1106754506476,-10.9351895630241
"534",0,1.25446034411117,NA,-11.361227080309
"535",NA,0.651166660636094,-10.1068761517586,-10.1461988890892
"536",0,0.60391700436354,-9.55063470953651,-11.7540110637179
"537",1,0.196455684774116,-8.82342013359837,-10.4705375822935
"538",NA,NA,-10.1235305024164,-10.8121363087782
"539",0,0.203193542366333,-10.0988600870705,-10.0349485983615
"540",0,-1.64418115503343,-9.93743896810619,-9.27024038150229
"541",0,0.209163625630535,-11.4047217475126,-12.2550671614125
"542",0,-1.64685401071565,-10.3121011852483,-9.48655110922406
"543",1,NA,NA,-12.3141868708609
"544",0,-0.88270796936284,NA,-9.5016139359299
"545",0,0.0729789043761383,-9.54059394789524,-11.3616580112143
"546",1,1.34637892204538,-9.20743253553069,-11.1259022707171
"547",0,-1.16279210344151,NA,-8.88288115216825
"548",NA,-1.91977617518447,-10.2185007413313,-8.20152097616349
"549",0,1.2516541487893,NA,-11.110855723687
"550",0,1.55458964790124,-11.9120573566023,-15.603536618874
"551",0,-0.55482071751427,-12.0913110046194,-12.9535033630047
"552",0,NA,NA,-10.3243793308418
"553",1,NA,-8.93337142411186,-11.0323562273209
"554",0,NA,-11.9589639245048,-12.9826587769475
"555",NA,0.26467021791935,NA,-9.6978325777151
"556",0,-0.341897728845664,NA,-9.42343022022627
"557",1,0.490864575404484,-9.6647772133186,-7.29093057967929
"558",0,0.195805044366348,-9.96959633492227,-11.8720019602262
"559",0,-0.359725855640063,NA,-8.55902441028035
"560",NA,-0.800039898149225,-9.5052699541736,-8.46624736650965
"561",0,-0.516387271399213,-9.45493051941141,-11.2714824299533
"562",NA,NA,-10.9587134443264,-12.451657220072
"563",0,-0.397433119614823,-13.3160323502834,-14.266473164659
"564",0,NA,-11.2394312938293,-14.2914359241598
"565",1,-0.712658569683406,NA,-8.83707191507715
"566",0,0.325319945304425,-9.0270482141325,-9.80160093649113
"567",0,0.399120899483691,-9.18929951127362,-10.2344324137491
"568",NA,NA,NA,-12.1323895551909
"569",NA,-0.152275576815588,-8.64077869556346,-8.45365945525244
"570",0,1.07692418462101,NA,-12.9280546010687
"571",1,1.04173254596349,-8.56996107352295,-9.11497449152587
"572",1,0.350360686967279,-8.93234786209376,-9.41617886593902
"573",1,NA,-11.9871785563445,-10.4160204272428
"574",0,NA,-11.0419676273213,-14.1384333505283
"575",0,0.298557758449003,-10.6739512269087,-12.0287268000052
"576",0,NA,-10.1736838390114,-10.1901099593932
"577",1,NA,NA,-10.7208084636181
"578",0,-1.40840282441001,-10.1308308100251,-9.10883556755349
"579",NA,0.814606030727023,-9.40401876484702,-10.3228836520968
"580",0,NA,NA,-10.5760363242466
"581",NA,0.80191708742357,-9.65974160680795,-11.9280985421564
"582",1,NA,-12.0993674918131,-14.1632808208671
"583",0,-0.797468491355587,NA,-11.609235398215
"584",0,1.07606008913286,NA,-9.13685839730846
"585",0,0.597535617805419,-8.79135336134346,-11.7020615114068
"586",1,-2.0017861063976,-9.10593258127389,-6.39221731661079
"587",1,-0.744497152936059,-9.75255750923056,-9.23919766656989
"588",0,-1.29820083326714,-8.43633804966531,-8.83062470519158
"589",NA,NA,-12.768472400216,-12.0221646552912
"590",1,0.193409919933963,-12.2591126881838,-12.8433350453692
"591",0,NA,NA,-10.2451049510986
"592",0,-1.38725954001208,-10.3299790900162,-9.11469369509765
"593",NA,NA,NA,-10.9194448179342
"594",1,NA,-9.43934647245714,-10.7113032019182
"595",0,-0.966976691696111,NA,-10.5796806567456
"596",1,0.162257773397114,NA,-11.717727187332
"597",NA,1.61185799668765,NA,-13.7033698133704
"598",1,-1.79376050701681,NA,-8.15867854190586
"599",0,0.85381013087998,-10.9892436686803,-12.2686849682532
"600",0,NA,-10.5826714282243,-11.8676178448161
"601",0,-1.50816347406367,-8.60176101877834,-9.45323253261481
"602",0,-0.126759258587354,NA,-7.8358433093835
"603",1,-1.10361543097238,-9.61622934622215,-8.2500454597747
"604",1,NA,-9.39910483483192,-8.66845680488928
"605",0,1.11999405096691,-10.8924677365981,-13.1981586908419
"606",1,-0.66204282471284,-8.31631850343663,-8.57376600941082
"607",NA,-0.551281237635215,NA,-8.74217893211969
"608",1,-0.476118921959089,NA,-10.0133021684461
"609",0,-0.596987163234348,-9.95452926366195,-10.3194583541576
"610",0,0.258201374866913,NA,-10.2684447027043
"611",1,NA,NA,-8.78105656904178
"612",0,0.400370835995785,NA,-11.2998197215286
"613",NA,0.87535434325529,-9.41931158114852,-13.5364186646652
"614",NA,-0.67193341026387,-11.0760099476068,-11.7355084154924
"615",1,1.37410755932797,NA,-11.615411281915
"616",0,NA,-10.3190019714543,-10.6507909171991
"617",0,-1.03072086981593,NA,-8.98627390858355
"618",1,-0.584089979165053,-10.4306814243632,-10.2429020615676
"619",1,-0.536745301077739,-7.98930942821193,-8.66026190146337
"620",0,0.475137341912604,NA,-11.9022989106565
"621",NA,NA,NA,-12.3148344486026
"622",1,-0.525997610174535,NA,-9.23517141400612
"623",0,0.331565102700751,NA,-11.7315012341162
"624",1,1.81492715745155,-8.65140740697762,-9.57171852009632
"625",1,0.65330173643231,-10.3989047703947,-11.5944266179632
"626",1,NA,-10.2144273256774,-6.89733074429374
"627",NA,0.10708720786716,-9.51056326313302,-10.2595792453112
"628",0,0.0961286095476756,-8.3346148420617,-9.72695060856272
"629",0,NA,-10.5198676358466,-11.3712620622306
"630",NA,-0.0961346756738953,-8.79715693415024,-10.5857670540673
"631",0,-0.49449367343052,-11.414395369496,-12.378632938892
"632",1,-0.537784863102856,-11.0083310034789,-10.805435932629
"633",1,1.78757376360762,NA,-12.7489935102397
"634",NA,-0.16750472793502,-10.8219064454452,-10.4056554268084
"635",0,-1.22867977770471,-8.3150364563942,-9.03112246547314
"636",1,NA,-11.8455137685352,-13.0139749134278
"637",0,1.13470937051217,-8.41096227079903,-11.1324327505456
"638",1,-0.356355750291187,-10.7823752604972,-9.17633116530131
"639",NA,0.510653264465235,-10.2562313925975,-11.0855608521369
"640",0,NA,-10.329223502964,-11.4329017602863
"641",0,NA,NA,-11.9446088859237
"642",NA,-0.183243496797075,-10.1192065829125,-11.5273033661048
"643",0,NA,-9.62318587366135,-11.1979986029782
"644",NA,1.05582197418561,-9.28962504790027,-11.8446669385496
"645",1,0.852234633764116,-11.1287153744205,-12.2450030299729
"646",0,-0.191556314967253,NA,-11.2314901656407
"647",0,0.61878812276579,-9.59173233578312,-10.2194864231493
"648",NA,0.0783265142829038,NA,-10.6709866770921
"649",1,NA,-9.26781142994804,-12.3919298104922
"650",NA,0.0271242856003608,-9.25267317086038,-11.6298901520733
"651",NA,NA,-10.0881712308146,-9.60935633879714
"652",0,0.572171951701699,-10.937523451215,-13.1881576268939
"653",1,NA,NA,-8.26875246412771
"654",0,1.36085384784313,NA,-11.8864296220513
"655",1,0.152394422291299,-10.4604086208825,-9.32133862806786
"656",NA,0.365614513334488,-9.64879407705961,-10.2078748838514
"657",1,-0.738273496523868,-10.7791597926211,-11.5782076335156
"658",0,1.50777370036565,-9.75781144072599,-12.6882617543941
"659",1,1.45767755776751,NA,-13.1749592532943
"660",NA,NA,-11.308813794331,-14.9657273246106
"661",NA,-0.0902881820554595,-9.54268828508881,-9.7145525915215
"662",0,-0.894878198114885,-9.22294275829565,-10.0764149627181
"663",0,-0.524226488595661,-11.3161725490939,-11.5628442304837
"664",1,1.51721001587905,-10.1465808135083,-12.0235136968842
"665",NA,-2.10556618588442,-11.312990781935,-8.98537299622704
"666",1,NA,NA,-11.3788830101565
"667",0,NA,-9.45163077106129,-9.69819959120509
"668",NA,-1.57539822174794,-9.96375492452519,-8.62316307275284
"669",NA,0.411467962232268,-9.77750352826017,-12.3173982564657
"670",0,0.616601637165307,NA,-9.32998610756316
"671",0,NA,-9.85375716956197,-11.8642724420153
"672",1,NA,-9.32134010855003,-8.60233746184763
"673",0,NA,-10.5350044309483,-13.1609131533614
"674",1,0.193486829535454,-9.13063821754854,-9.25602070749129
"675",NA,NA,-11.2122362524587,-11.9630332558677
"676",0,NA,NA,-9.13460862185893
"677",0,NA,-8.90171708190896,-8.50179000280968
"678",0,NA,NA,-10.0501017105575
"679",1,NA,NA,-11.6087908198661
"680",0,-0.249383826111267,NA,-11.3203990524928
"681",0,1.69140444130269,-8.82808067918448,-13.3862732154832
"682",NA,0.447067938093115,-11.1133345344558,-11.6247920806662
"683",NA,-0.42816201514974,NA,-12.6009316382969
"684",1,-1.89316593610249,-10.607285832551,-8.91663839728765
"685",1,NA,NA,-14.8304256691551
"686",NA,0.592219679830612,NA,-10.6171258371826
"687",0,NA,NA,-10.9318250695109
"688",0,-0.198666778409999,-10.2628201255006,-9.78730368077678
"689",1,NA,-11.0062375453066,-9.92003083255723
"690",0,0.448100379527097,-9.56954092938372,-11.7227954573205
"691",1,0.269669447887773,NA,-8.13965476943843
"692",1,-2.4556810674909,-10.666176352836,-8.40739700448833
"693",1,-1.23930523894054,-8.73812015909743,-6.87518512614356
"694",1,NA,-11.1151881028573,-11.8002487420671
"695",0,NA,NA,-11.7387413680504
"696",1,NA,NA,-9.07570811505057
"697",0,NA,-10.3917388086523,-10.9451529834293
"698",1,0.0385530629004792,NA,-9.10551002897427
"699",0,NA,-8.57706051168948,-9.90410751446664
"700",1,NA,-10.4864165584311,-9.16339267428936
"701",0,-0.991359310892187,-9.62119319518228,-9.04556985248582
"702",NA,-1.14023346076327,-9.36239953201044,-8.16449558181391
"703",1,0.0199952564138145,-10.2021359342465,-12.0494630723427
"704",0,0.788915240696467,-10.3584689897615,-12.6460591836824
"705",0,-0.249094311159506,NA,-10.499759980492
"706",0,-0.172443884118266,-9.44204603562362,-11.6176070214629
"707",NA,0.493761289983808,-8.71962171137999,-8.85047167252258
"708",NA,-0.463260261784202,-9.32598066795833,-11.4135927730281
"709",1,NA,NA,-11.9789303141066
"710",1,-1.15515610644978,-9.30241318274206,-7.67491802022256
"711",0,-0.66994801442907,-9.13285023144011,-9.06325187449619
"712",1,0.226873286289314,-11.1350976041129,-12.7842543100971
"713",0,0.0789616009806094,-9.96488554428291,-12.4558809541028
"714",0,1.50031358390402,-9.68435510672257,-13.3212746886266
"715",1,-0.968246620273121,-9.70118032589376,-9.21936546366363
"716",0,NA,-10.482265753118,-12.4223864502937
"717",NA,1.27757064195241,-10.0552537469594,-12.2985473066779
"718",NA,-1.66419386414983,NA,-7.70235904991631
"719",0,0.341762166682202,-9.44443448306833,-12.5159243073823
"720",0,-0.160395276775397,-8.12261077634457,-9.5128212520258
"721",1,0.346981221013542,-9.68777182133938,-10.7046685036992
"722",0,-0.957933142739603,-8.89302411369629,-8.78754627324003
"723",1,0.852210437778307,-9.7769067137509,-10.5506997729043
"724",1,-1.3225076051685,-10.8857089677547,-9.11713986069934
"725",1,0.536564981847978,-10.2640844031972,-11.2087417186362
"726",1,0.712544604685505,NA,-7.64233875270131
"727",1,NA,-9.11413661866403,-9.2467801871087
"728",0,-2.18231349535657,NA,-6.57927597689436
"729",NA,NA,-11.1178859125601,-10.1810457112949
"730",0,-0.379168053601838,-10.1020163889162,-11.81123182469
"731",1,NA,-10.1674438326718,-8.2267919440949
"732",1,NA,-11.0840985290557,-9.56426902878839
"733",1,1.54303068861744,-8.80797570521863,-10.3627925775222
"734",0,2.63741434187537,-9.42637391069307,-12.7830050398355
"735",0,NA,-9.30147757600458,-12.0966210528518
"736",0,0.50926023861825,-9.54749385308292,-9.0063037303803
"737",1,-0.714961766977993,-10.5613168568839,-9.55183469688643
"738",0,NA,-9.11138054228728,-10.6215243083526
"739",NA,0.211900850653802,-12.035133349695,-14.9672876501686
"740",0,1.60186927865598,-11.5502643260952,-16.0333802533086
"741",1,NA,-9.26674517240409,-9.40272100789629
"742",1,-1.07399898171707,NA,-7.65375371107595
"743",1,-1.48414591919717,NA,-9.03687724814834
"744",1,-1.00524919745471,-9.69694486441918,-8.6127022981344
"745",0,NA,-10.6734714393944,-12.3406958214112
"746",NA,1.44678570018032,-10.3942065549818,-12.1265645119802
"747",1,NA,-9.03168770120097,-7.8093025722695
"748",1,NA,NA,-12.3038996727854
"749",NA,0.206347796300923,-10.7687884568277,-12.7843331203853
"750",1,-0.635896181662148,-8.98950419910311,-6.49770174585672
"751",0,-0.159325951646722,-11.9220609912168,-14.3405681704923
"752",1,0.946912492963717,-10.0696389107007,-11.2165054519049
"753",0,-0.618689064043807,NA,-9.9292716200967
"754",0,0.445795176116661,-8.90633100648185,-10.150197180763
"755",0,-1.19057268451925,-10.564645509239,-10.2969546124526
"756",1,-1.69610704633436,-11.3893206022645,-9.53611970739901
"757",1,0.898298248226178,-10.0036809567928,-9.84693232458578
"758",NA,0.221735784113591,-10.3129150252031,-12.0059083501768
"759",0,NA,-12.8887970010964,-14.653142011872
"760",1,NA,NA,-11.7751849753522
"761",1,NA,-9.23248886884774,-9.8122596241869
"762",0,NA,NA,-11.0953024741286
"763",1,NA,-10.1477264745366,-8.82884848391621
"764",0,1.40725523864862,NA,-11.4215845590369
"765",1,NA,-9.67808018788881,-10.8423208373654
"766",0,-0.39271962659568,NA,-10.3403436429568
"767",NA,-1.36419888799086,-11.665510892947,-12.2378396313215
"768",NA,-0.414743114321014,-10.7738458560205,-10.5361668436282
"769",NA,-0.283868701892795,-9.23397127360785,-7.98466383967056
"770",0,1.99765254438589,NA,-13.2867447707977
"771",0,-0.60197567189443,-9.49611948181768,-11.2230763760535
"772",0,-0.293592038464961,NA,-12.3266213063208
"773",1,NA,-10.1653277682202,-13.0141225071785
"774",0,-0.0117342149599124,NA,-10.3247862640123
"775",0,-1.55958072999507,-10.8440991012446,-11.1165913675504
"776",0,-1.40079246025713,NA,-7.74932535901698
"777",0,0.716799438776851,-8.53286231145576,-7.28440796054477
"778",NA,0.799860107329344,-10.3570879046,-9.41190399758716
"779",0,NA,-9.63608363740534,-9.21973362960018
"780",NA,0.231405555537654,-10.2418518223371,-11.4864761395423
"781",1,-0.223218197303483,-9.81948891174004,-9.02643889253725
"782",0,NA,NA,-14.4774967466374
"783",0,-0.381580846944296,-11.0267348313317,-10.3719414365199
"784",0,NA,NA,-13.437564606059
"785",1,2.05237023800107,NA,-10.6998707631667
"786",1,NA,-9.30041185070807,-11.9280848762949
"787",1,0.232120611321779,NA,-10.8325484477567
"788",NA,-0.331629221387481,-11.7885812330874,-15.1133747085562
"789",NA,1.01013453912718,-11.6835026215727,-13.0132686317753
"790",NA,-0.391430294418271,NA,-12.1014576980184
"791",NA,2.07817828434569,-9.67122306777063,-11.7820215180664
"792",0,-0.64529708201298,NA,-10.2521238502811
"793",1,NA,-10.8834149779478,-9.53093447768105
"794",0,-0.297677224956102,NA,-9.75240742305573
"795",0,0.195636369572834,-10.4914783550154,-11.2468899260414
"796",0,1.72395790490739,NA,-14.3435435415103
"797",1,NA,-8.87151760652002,-9.84988517169861
"798",1,-0.279983908628679,-8.49888997963463,-8.75792884327504
"799",0,0.578091893332847,-8.42265075777161,-10.5798062536549
"800",0,NA,NA,-8.32921635395089
"801",0,0.606679868026863,-9.37447112211905,-13.3506332526996
"802",0,0.286233652350822,NA,-12.4793145130232
"803",NA,0.911988396030042,NA,-10.5424196086996
"804",0,-1.12660268799818,-10.5939325928064,-10.9202249999158
"805",1,-0.410044067197659,NA,-7.21111690132926
"806",0,NA,-10.2251875559306,-10.6828024224496
"807",0,-1.02879964390491,NA,-11.8614311597055
"808",NA,0.622765894920536,-9.91214710041126,-11.6034118605072
"809",0,0.325438174730218,-11.0903625074499,-12.8398787798734
"810",NA,-1.06380949078181,NA,-7.30222059590534
"811",0,NA,NA,-13.4465448525174
"812",0,0.225099796739024,NA,-12.2023387503589
"813",0,0.442226968930265,-10.7958953684572,-12.9904399133664
"814",0,2.16873480813978,-10.3262925589802,-14.240653668866
"815",1,0.0234242592607203,-10.017243573512,-11.3474886942988
"816",0,-0.559309209530939,-9.21280698281821,-9.84033063284526
"817",0,NA,-9.30581807851464,-11.4796925791707
"818",1,NA,-9.16793168885835,-8.48975922684819
"819",NA,0.551526870547574,-9.84952972688554,-12.3197012144158
"820",1,1.72882008082604,-8.15941431080706,-11.0313875924345
"821",0,-0.34831584310176,NA,-8.98942914973279
"822",1,0.565058547205039,-9.77434089964731,-10.9598464620819
"823",1,1.02958861689582,-11.0711404252883,-12.1874699858581
"824",NA,-0.157438601247978,-9.0609123414837,-7.68856500376812
"825",0,-1.23440435721416,-9.94647481516392,-10.1859560599896
"826",0,0.344563302311524,-10.1816840076993,-12.0866977427459
"827",0,1.47563216229126,-10.0511222926297,-10.1873571562044
"828",0,0.256592156748585,-10.7710643868359,-11.2407293919595
"829",NA,NA,-10.0370524995546,-8.7667932136555
"830",1,0.92337100025497,-9.92489490662262,-10.0467311413842
"831",0,0.0823899991689758,NA,-9.80282465752626
"832",NA,0.698184974429703,NA,-10.7777392415832
"833",0,-0.979200560492417,-10.6491208027397,-10.8731104207176
"834",0,-1.08618736661025,-11.5910536873808,-12.3744525822579
"835",NA,NA,NA,-11.5839336531151
"836",NA,0.311797567151485,-9.03401534531284,-5.90555719286896
"837",1,-1.15588217125912,-11.8274430480882,-9.97574589315929
"838",0,-0.853662153565651,NA,-7.95086080607887
"839",0,-0.521681369553388,-11.1036469004384,-11.0819930674587
"840",0,0.117269194267286,-9.13439672327958,-10.1538067555491
"841",NA,NA,-8.45221029181288,-7.12595239715969
"842",0,-1.1392960935998,-9.660277486444,-11.7611339449588
"843",0,0.555772334757956,-10.5359635330077,-11.9118360781049
"844",NA,0.135601687158765,-10.2968660995351,-13.9353822400546
"845",0,0.379505935218146,-8.78946697732177,-10.7711375158092
"846",NA,NA,-9.45379063106145,-8.50823576850221
"847",0,NA,-10.009116048616,-10.1516288187653
"848",0,-0.00424032101574684,-10.8313877434686,-10.9668639015977
"849",0,NA,NA,-11.7065324268436
"850",NA,NA,-8.78171684325886,-8.01998554018943
"851",1,1.62872227512106,-11.0147863263648,-11.8369791615572
"852",NA,-0.515958161877079,-8.39844222756474,-9.59725008199871
"853",NA,NA,NA,-12.2099928168211
"854",0,0.380701435988346,-10.2392559305227,-10.7968958323291
"855",0,1.6260237083366,NA,-12.2641908616306
"856",0,-0.0830946754259096,-10.1768908807433,-12.3734906767213
"857",NA,0.246048273233356,-9.78992671314973,-10.3753611020167
"858",1,-0.0261739803590208,-10.4097501869616,-9.99033160105484
"859",0,0.650481519566272,NA,-13.5742696905494
"860",0,-1.00837081346023,NA,-10.50669372728
"861",0,-1.52334660961897,-9.58273958430957,-8.28338193268248
"862",NA,NA,NA,-8.91140560667676
"863",0,-0.0663454828345531,-9.97304727246243,-11.5661927520168
"864",1,NA,-10.5476812518672,-10.7529701703693
"865",0,0.524794036450989,-10.3506517075756,-11.3652731583014
"866",NA,1.02716402526215,NA,-8.96413284011681
"867",NA,0.93731079766924,-9.89235728562935,-11.622573296616
"868",1,-1.49848665976518,-9.2907864861761,-7.25548091895113
"869",1,-0.216463508565179,-10.7406359734168,-9.35915728714381
"870",0,1.83478899230178,-9.94260305806548,-12.641164028271
"871",1,-0.372486100142741,-10.6152592796391,-11.5993358727272
"872",0,2.26005863912221,-9.64279533866008,-12.7044535727496
"873",0,0.249562039328718,-8.84583218703296,-9.82555543079343
"874",NA,0.303005262939879,-9.60323971283609,-10.8499672520154
"875",0,NA,-10.2036996161458,-9.66095712253717
"876",0,-0.822388755073125,NA,-10.2939102085321
"877",NA,0.404862797660389,-9.53580009807989,-9.61435939121349
"878",NA,0.26821768993557,NA,-11.1978298973344
"879",0,NA,-11.0531367978135,-12.658985484948
"880",0,-0.213398171872888,NA,-8.33425929532345
"881",0,-0.987685890716944,NA,-9.19933556779253
"882",1,-1.39662065021201,-8.63592865904376,-7.2448383125154
"883",1,0.183953521992388,-7.87493209961835,-8.39917101979844
"884",0,0.421714470156888,NA,-12.9072303173289
"885",0,-0.963775682551416,-10.8587751974766,-10.5671046108267
"886",NA,NA,-9.85789165392374,-12.8172799516092
"887",0,NA,-10.5695322017373,-11.0511536315997
"888",1,1.162927368028,NA,-10.8473066708197
"889",0,NA,-10.2887609706528,-8.91720358536334
"890",NA,-0.296153220718472,-8.83113822876252,-10.1074921328813
"891",0,-0.419773530470428,NA,-11.7504800654956
"892",0,NA,-10.8181284517998,-12.5714422276706
"893",NA,1.19849275582553,-9.29940938390872,-11.6115978107252
"894",NA,NA,NA,-10.4369170912157
"895",0,-0.662939974757028,-10.2084505100206,-11.2824584393694
"896",1,0.948421404210077,-10.4911511608494,-11.1455965076019
"897",NA,-0.32470610716698,-9.46379261391409,-11.5260249241737
"898",1,0.30122550481301,NA,-11.2646566180917
"899",0,0.336301826090154,-8.57041255957718,-9.59358834381015
"900",1,-0.836978281446021,-9.63468623354021,-8.65330579657062
"901",0,NA,-12.2074426317448,-13.245530365069
"902",NA,NA,NA,-9.80626360400596
"903",1,0.674682607108656,-8.47968410426089,-8.54467024273708
"904",0,-0.32922672174519,NA,-10.8291064728811
"905",NA,0.0779491592587602,NA,-10.2157517090007
"906",1,NA,NA,-9.0779368437181
"907",0,0.523652991525976,-9.65651416872601,-11.7401309865751
"908",NA,NA,NA,-8.40953472894513
"909",1,NA,-9.75956960092073,-9.0851322245616
"910",0,-1.72976157593053,-9.15796259895416,-8.21648479257043
"911",0,-1.09729905555686,NA,-12.2189587674761
"912",NA,-0.823324576902653,-9.37944063076118,-9.97127298381777
"913",1,-0.0184003790203446,-10.2583428224318,-9.04996063335014
"914",1,-0.999157681979178,-8.77998454998136,-6.70541950686549
"915",NA,NA,-9.85231695201766,-13.6720769207925
"916",1,0.316114462229205,-9.73713763589656,-8.86668025779591
"917",0,1.17125928123162,-10.3483004908996,-13.6716399431651
"918",NA,1.6026720570138,-10.0692039213808,-11.8936171714744
"919",0,NA,NA,-12.2036811336076
"920",1,-1.09953166718069,-10.6926895896518,-10.7388483179773
"921",0,0.270922301865001,-9.10605693164432,-9.38182366681841
"922",1,NA,NA,-10.3327549523361
"923",0,0.0128458972363204,NA,-10.1295137428052
"924",0,NA,-9.47743264453464,-8.46212429297465
"925",1,NA,NA,-8.47581601168484
"926",NA,0.934110307788227,-9.39463507747892,-11.0576685377526
"927",0,-0.0831731904026628,-11.3387506282379,-12.0564021724156
"928",1,NA,NA,-10.6893150132151
"929",0,2.59778903936983,-10.6021090269855,-14.2019611815698
"930",NA,1.25734617240844,-10.3927474003848,-12.5372949457934
"931",0,-0.248813428052944,-8.98349027158349,-10.2668737920312
"932",1,-1.72235744662875,NA,-8.96481353675703
"933",0,0.125548949858637,-11.6079412848367,-11.9616363075817
"934",NA,-0.117261021277959,-10.4870005947338,-12.6142819237768
"935",0,-0.218987646022562,-9.6431958362132,-10.8620765357674
"936",1,-0.630548864490942,NA,-9.93928441339542
"937",0,0.139483338201602,NA,-12.0000402194786
"938",0,-0.0625098122751764,-9.21319048051114,-9.57808130025916
"939",1,-0.549225717460921,-10.867249187772,-10.7968095194366
"940",NA,0.385870919066241,-9.40359954788191,-9.61766649889866
"941",0,NA,-9.18884938055682,-13.0847089198977
"942",NA,-0.944611982420234,-9.49374743789342,-8.5023575610664
"943",1,NA,-10.3058461255401,-9.02516408982349
"944",NA,0.100401348669179,NA,-6.31604811804798
"945",0,-0.450601130264678,-10.3260947300289,-10.2109595580193
"946",NA,0.0456770275849439,-9.53257366987233,-13.233712992493
"947",NA,0.282479577343996,-9.61132116096131,-7.58869732602885
"948",0,NA,-8.7029997385094,-10.4224199967525
"949",NA,NA,NA,-10.1410617803344
"950",0,1.94742550678539,-11.5307861395513,-14.327959595876
"951",1,0.645504269525354,-10.3064974292833,-11.2024438060274
"952",0,-0.436898948753316,NA,-9.61596047974696
"953",0,-1.43704135868864,-10.1291699214977,-9.16815575709435
"954",0,NA,NA,-10.9222561428769
"955",0,-1.11237856428724,-10.7980977304592,-10.7405800199388
"956",1,-0.965481008540207,NA,-7.12358168074351
"957",0,0.102183336739404,-9.05357761988598,-10.4558404281186
"958",0,-0.0457869445033185,NA,-12.5344275276426
"959",0,0.240823339377001,NA,-9.96898626573844
"960",1,0.0122864634927178,-12.160063940068,-10.9039671820529
"961",0,-1.16773356903512,-12.1784999665857,-10.9963109015509
"962",1,-2.56626763723748,-10.9294635210002,-6.10868872574721
"963",0,1.05554311547438,-9.6609586555463,-11.717642724333
"964",0,NA,-11.4872597306995,-13.3162274662863
"965",1,0.0972752961480245,-9.71008051035835,-8.89892973272141
"966",0,0.258988346448771,-8.37010227442337,-8.47917235139382
"967",0,NA,-11.1095964414815,-14.0555008939263
"968",0,NA,-9.07215946938403,-8.82341480308197
"969",0,0.0589370273867497,-8.70344769999934,-9.85245844197047
"970",NA,-0.859164221610043,-10.3910095595817,-10.2450022281951
"971",NA,-0.378652950639667,NA,-11.4496911750327
"972",0,0.331010352265316,NA,-9.88480535532076
"973",0,0.507213260512064,-9.21696515419665,-10.5623218334424
"974",0,0.19770453986106,-9.29957276644562,-11.332661117135
"975",1,-0.183296796162757,-9.70166628626179,-10.8042654480448
"976",1,0.104025971213407,-9.87700520782499,-9.26708038732472
